@relation data

@attribute 'RSSI LEFT_ORIGIN' numeric
@attribute 'RSSI MIDDLE_ORIGIN' numeric
@attribute 'RSSI RIGHT_ORIGIN' numeric
@attribute 'RSSI TRUNK_ORIGIN' numeric
@attribute 'RSSI FRONTLEFT_ORIGIN' numeric
@attribute 'RSSI FRONTRIGHT_ORIGIN' numeric
@attribute 'RSSI REARLEFT_ORIGIN' numeric
@attribute 'RSSI REARRIGHT_ORIGIN' numeric
@attribute class {near,far}

@data
2.297627,11.23315,14.217196,5.702565,6.148162,21.814502,5.402565,6.829555,far
3.607366,14.81402,15.977875,4.329228,2.33145,14.340077,5.779555,13.31402,far
2.24422,9.090077,13.943485,7.198351,2.63138,17.327875,4.883659,8.029555,far
4.207366,11.543485,12.143485,9.540077,1.394348,9.990077,4.729555,14.36402,far
16.16402,9.88315,1.697627,7.290077,9.88315,1.994348,7.18315,2.747627,far
1.376402,2.032787,2.18145,0.989835,5.479555,18.077875,0.924008,4.133659,near
3.902565,14.36402,14.777875,6.729228,1.07672,7.740077,4.352565,13.61402,far
5.667196,14.517196,17.693485,11.08315,10.33315,19.94418,7.129555,8.340077,far
1.243315,6.379555,9.090077,3.08138,4.31402,15.38138,1.376402,6.898351,near
7.31402,13.31402,13.61402,5.707366,3.346283,10.890077,9.29418,11.54418,far
8.597627,14.817196,9.88451,4.357366,9.233659,13.61402,1.79422,2.746283,far
3.907366,16.742196,13.01402,5.248162,9.442284,15.377875,1.844348,2.632787,far
10.18451,8.779555,5.99418,7.357366,3.026402,0.987923,14.21402,11.217196,near
3.53138,11.38315,13.76402,5.079228,1.376402,13.643485,6.233659,10.93315,far
2.03145,8.83315,12.41402,7.198351,5.183659,12.267196,3.29418,6.117196,far
1.94422,6.452565,9.679555,3.152565,1.732787,15.593485,2.447627,7.929228,near
11.067196,8.067196,2.447627,3.457366,13.61402,5.06402,3.457366,2.12672,far
7.502565,4.202565,5.68451,5.779555,2.893315,6.743485,10.94418,10.179228,near
1.393315,6.598162,7.498351,2.782787,1.22672,13.33315,1.394348,8.38451,near
2.897627,2.629555,6.43451,3.68145,1.739835,9.74418,7.49418,10.807366,near
6.655469,8.7459,5.307181,1.846283,19.848221,9.630333,0.585257,0.885257,near
10.48315,12.26402,11.407366,8.68315,1.82672,5.779555,11.967196,8.98451,far
9.88451,8.495784,9.59418,1.544348,13.617196,12.743485,1.544348,1.693315,far
7.63451,5.896283,3.476402,2.098162,13.76402,4.88138,5.332787,1.890077,near
8.517196,17.967196,16.043485,10.33315,13.264502,19.79418,4.279555,5.783659,far
11.53315,12.71402,11.257366,9.73315,1.093315,5.029555,12.717196,8.68315,far
1.48451,5.033659,9.540077,1.732787,7.46402,11.93138,2.42672,3.776402,near
0.689835,4.348162,9.74418,1.694348,1.424418,13.76402,1.394348,5.09418,near
8.96402,11.843485,11.08315,7.94418,1.124418,7.729555,7.793485,9.88451,far
1.224008,1.093315,4.352565,1.43145,1.64422,17.327875,3.307366,8.640077,near
1.376402,11.96402,14.21402,4.957366,6.448162,19.577875,5.126402,3.08138,far
4.948351,1.207366,0.898351,3.007366,7.202565,2.067196,12.59418,12.38138,near
14.66402,12.11402,6.752565,6.898351,17.09418,8.698162,5.479555,3.129228,far
5.779555,14.177875,15.86402,8.998351,2.03145,11.23315,5.852565,9.89418,far
4.479228,7.952565,7.33451,2.446283,10.28138,13.03315,0.614816,0.77672,near
13.807366,13.64418,8.693485,11.81402,5.93138,1.694348,14.040077,8.817196,far
0.974418,17.06402,15.827875,4.73138,5.54418,17.243485,3.448351,6.89418,far
4.93315,4.802565,8.63138,4.279555,0.689835,4.732787,12.443485,9.148351,near
4.029228,5.329555,7.590077,1.244348,8.444348,15.443485,0.607366,4.03315,near
7.952565,12.267196,21.077875,10.63451,3.98145,12.567196,11.698162,16.76402,far
12.86402,9.28315,1.093315,5.998162,10.33315,0.974418,5.38315,1.394348,far
1.07672,6.448351,7.498351,4.179228,1.79422,19.727875,1.376402,4.883659,near
7.043485,12.377875,10.63315,6.898351,5.39418,13.179228,4.376402,6.496283,far
18.077875,14.96402,12.13315,8.548162,2.746283,2.182787,14.843485,8.517196,far
5.51402,8.51402,9.44418,6.229555,6.74418,11.39418,0.974418,3.346283,far
1.07672,2.69422,6.902565,1.22672,4.226402,17.993485,0.547956,4.13145,near
16.877875,12.267196,1.94422,6.598162,8.040077,2.744348,10.33315,2.746283,far
14.367196,15.417196,6.298162,8.08451,21.814502,8.68451,5.033659,5.829228,far
16.467196,13.617196,6.983659,11.08451,20.243485,8.790077,6.233659,6.129228,far
4.948351,1.43138,0.488366,2.54422,10.129555,2.707366,10.03315,4.397627,near
4.929228,8.402565,8.38451,2.746283,8.63138,14.68315,0.624008,1.957366,near
9.43315,11.81402,11.557366,8.23315,1.376402,7.129555,10.617196,8.83451,far
8.08451,2.297627,1.244348,1.94422,11.593315,5.217196,9.082787,2.78138,near
12.417196,12.417196,6.73451,4.052565,13.733659,9.71402,2.147627,1.49422,far
14.543485,9.417196,2.597627,8.848351,10.19418,1.394348,14.38315,3.457366,far
7.33451,5.896283,3.176402,2.398162,13.76402,4.58138,5.632787,2.190077,near
3.776402,3.718451,3.983659,0.689835,9.08145,12.83145,1.976402,3.090077,near
6.729228,2.746283,1.124418,1.282787,16.01402,3.233659,2.48145,0.458138,near
5.329555,4.179228,1.544348,4.546283,8.679228,3.28315,9.157366,5.102565,near
10.16402,15.417196,10.78315,8.53451,1.093315,5.398351,12.41402,11.08451,far
10.63315,12.567196,5.033659,7.01402,15.43315,5.629555,7.61402,4.78451,far
4.432787,6.08145,7.648162,4.657366,2.339835,10.793485,6.429228,8.340077,near
12.267196,7.78315,2.896283,5.848351,12.990077,4.029228,8.477875,3.347627,far
2.63145,12.41402,12.13315,2.63138,1.376402,15.443485,1.694348,5.783659,far
15.11402,19.877875,10.93315,13.18315,6.148162,6.690077,14.21402,9.71402,far
0.244763,1.076402,2.829228,1.076402,10.46402,13.167196,0.974418,3.532787,near
10.33451,8.929555,5.84418,7.207366,2.876402,1.137923,14.06402,11.067196,near
13.76402,11.08315,2.09422,7.198351,11.38315,1.376402,8.98315,3.047627,far
1.574418,5.398162,10.34418,2.597627,2.443315,11.68315,3.743485,7.94418,near
5.407366,11.84418,13.76402,8.998351,1.544348,8.54418,8.040077,9.28451,far
14.81402,7.93315,2.09422,5.033659,12.88315,2.032787,7.03315,3.53145,far
11.81402,9.240077,6.457366,7.33451,19.442196,10.890077,2.107366,1.997627,far
10.16402,5.340077,2.84422,5.479555,5.848351,0.614816,14.327875,10.49418,near
7.33451,5.629555,3.74422,0.122672,23.426274,12.28315,1.49422,1.018451,near
9.74418,5.548351,10.63451,6.898162,0.643315,3.379555,15.729228,12.717196,near
10.93315,7.140077,3.457366,6.757366,7.49418,0.974418,14.979228,7.357366,near
13.493485,9.267196,2.297627,8.53451,8.84418,2.294348,12.43315,3.879228,far
6.079555,4.652565,2.294348,4.652565,7.929228,2.23315,10.207366,6.152565,near
17.852565,17.327875,15.293485,16.31402,8.53451,9.28315,16.01402,15.443485,far
15.743485,10.79418,1.544348,6.148351,14.23315,3.457366,10.03315,3.429228,far
2.896283,13.63451,16.127875,5.248162,2.24422,8.398351,4.883659,12.41402,far
2.24422,9.390077,14.243485,6.898351,2.33138,17.627875,4.883659,8.329555,far
1.79422,6.983659,8.933659,4.357366,0.683659,8.68315,3.757366,8.557366,near
2.032787,7.290077,13.017196,4.352565,2.33145,14.993485,1.22672,2.596283,far
3.08138,9.229555,14.367196,6.079555,6.148162,13.76402,3.157366,6.298162,far
9.44418,2.93138,1.093315,3.602565,6.898162,2.54422,10.617196,2.576402,near
1.226402,5.998162,8.68451,1.282787,1.093315,14.53315,1.093315,7.48451,near
12.717196,9.995784,2.632787,7.844348,11.217196,2.33138,9.752565,4.13138,far
3.602565,14.06402,14.477875,7.029228,1.22672,8.040077,4.352565,13.61402,far
3.307366,21.813803,15.524232,6.748351,7.802565,13.167196,5.848162,4.583659,far
0.435257,6.229555,7.740077,1.49422,1.582787,13.793485,1.376402,6.990077,near
1.94422,5.032787,8.329555,1.58145,1.376402,17.327875,1.074008,5.079228,near
5.24418,3.902565,6.898351,2.079228,1.093315,6.647627,5.967196,7.740077,near
12.267196,12.567196,6.88451,4.202565,13.583659,9.86402,1.997627,1.64422,far
5.552565,13.167196,17.06402,7.329228,2.18138,16.493485,8.38315,14.993485,far
9.58451,4.652565,6.448162,4.883659,5.294348,0.674418,14.36402,11.39418,near
2.63138,12.26402,12.267196,5.098162,2.99422,11.548162,2.783659,5.38451,far
12.28315,8.83451,1.882787,4.547627,17.627875,3.902565,6.233659,4.696283,far
6.593485,13.31402,13.952565,8.333659,7.78451,17.627875,3.89422,4.883659,far
8.779555,5.479555,4.994348,6.152565,5.829228,0.924008,12.907366,8.852565,near
2.27672,7.048162,9.298162,2.48145,10.64418,14.38315,1.67672,4.583659,near
4.617196,16.767196,18.143485,12.13315,7.48315,18.542196,9.079555,7.290077,far
8.83451,6.748162,6.298162,5.033659,1.844348,0.244763,14.543485,9.88315,near
12.41402,15.443485,11.08315,10.03451,0.868451,5.479555,12.143485,8.979228,far
13.76402,17.642196,13.643485,10.93315,3.298351,8.243485,13.78315,13.16402,far
4.883659,6.579228,9.117196,5.333659,0.689835,9.44418,9.898162,14.217196,near
4.877875,13.61402,12.13315,6.298162,10.592196,23.342196,3.002565,5.402565,far
9.88451,5.146283,0.614816,4.948162,10.34418,2.447627,9.982787,6.540077,near
5.548351,18.092196,14.993485,6.598162,11.992284,18.743485,1.43138,3.047627,far
13.793485,14.36402,11.093485,7.440077,3.729228,3.829555,16.343485,12.143485,far
4.247627,17.217196,15.392196,7.63451,1.694348,6.298162,7.348162,10.33315,far
1.19422,3.457366,7.18451,2.447627,1.524008,8.68315,4.957366,8.257366,near
8.83451,6.448162,2.48145,1.846283,11.398162,4.779228,9.893485,3.41402,near
11.367196,11.217196,2.446283,8.36402,12.68138,5.033659,7.890077,1.28138,far
11.21402,14.967196,11.38315,8.54418,1.22672,6.448351,12.26402,12.13451,far
0.974418,3.752565,4.883659,2.33145,2.68315,12.893485,1.093315,1.544348,near
6.17672,4.352565,7.648162,4.779228,2.597627,7.52672,8.18138,10.64418,near
9.279228,1.874418,0.943315,1.844348,14.96402,5.783659,1.52672,0.824418,near
1.996283,5.552565,8.779555,3.457366,0.77672,14.093485,3.68138,8.529228,near
12.117196,9.995784,2.332787,6.644348,12.417196,2.99422,8.552565,3.23138,far
11.067196,19.017196,14.667196,9.28451,15.814502,18.74418,5.857366,4.883659,far
4.357366,11.98451,16.793485,4.357366,3.08138,7.348351,6.148162,13.76402,far
12.417196,6.448162,3.83138,6.079555,4.502565,1.22672,13.643485,11.967196,near
1.224008,2.252565,6.002565,1.49422,3.026402,15.593485,0.645737,2.296283,near
13.61402,9.89418,7.348351,4.93451,18.392196,10.93315,1.826402,3.046283,far
6.279228,0.974418,1.52672,1.97672,15.86402,3.496283,2.857366,0.624008,near
3.23138,9.679555,11.367196,4.729555,5.633659,15.443485,3.607366,5.852565,far
0.547956,6.529555,8.040077,1.79422,1.76402,14.093485,1.093315,6.990077,near
6.898351,4.798162,1.798351,1.79422,11.679228,10.18315,3.457366,0.547956,near
0.774008,5.929555,9.540077,2.63145,6.56402,13.13138,1.52672,4.976402,near
0.547956,3.157366,6.59418,1.13138,2.276402,13.61402,0.764816,3.44418,near
8.99418,6.197627,3.757366,2.557366,12.148162,6.83138,5.367196,1.238366,near
15.743485,9.14418,1.547627,7.798351,14.08315,2.84422,11.38315,3.38138,far
4.952565,1.732787,0.924008,2.032787,12.68145,6.117196,6.898351,3.157366,near
7.807366,14.24418,14.96402,10.498351,3.944348,9.59418,10.440077,11.68451,far
3.307366,13.61402,15.293485,8.83451,4.348162,17.843485,5.998351,8.329555,far
14.66402,11.09418,1.844348,2.829228,13.943485,4.202565,1.583659,2.447627,far
17.393485,13.767196,1.94422,9.74418,6.879228,1.244348,11.98315,3.752565,far
9.529555,7.5459,1.074008,4.28138,15.077875,6.630333,4.479228,3.644348,near
3.307366,11.817196,14.21402,5.640077,4.957366,12.73451,6.59418,9.117196,far
1.732787,8.06402,15.443485,2.447627,4.779228,18.842196,2.126402,4.13138,far
1.18451,5.333659,9.540077,2.032787,7.46402,12.23138,2.42672,4.076402,near
8.190077,4.583659,5.18145,5.229228,7.78315,1.376402,13.76402,9.38138,near
9.71402,4.648162,1.374008,5.398162,10.198351,0.868451,14.96402,7.140077,near
1.124418,1.22672,5.033659,0.868451,2.707366,17.177875,1.247627,5.229228,near
17.627875,17.81402,11.243485,9.74418,7.096283,6.448162,15.893485,12.567196,far
7.376402,7.290077,2.629555,2.09422,10.693315,12.417196,1.882787,0.689835,near
6.679555,5.5959,0.98138,2.294348,16.427875,8.280333,1.732787,2.294348,near
6.355469,8.4459,5.307181,1.546283,20.148221,9.930333,0.614816,0.585257,near
6.41402,15.41402,16.91402,7.207366,2.93138,10.18315,9.44418,10.94418,far
4.057366,15.567196,16.643485,10.03315,6.898162,19.142196,10.33451,8.790077,far
13.76402,8.51402,2.967196,6.88315,9.079555,1.376402,11.548162,4.03315,far
15.56402,10.78315,2.447627,8.490077,10.78315,1.844348,8.38315,3.047627,far
5.98451,4.807366,2.48138,1.676402,21.814502,5.183659,1.94422,0.424628,near
14.51402,7.93451,2.032787,5.098162,15.443485,2.296283,4.33315,2.33145,far
6.743485,13.31402,13.502565,7.583659,8.83451,18.377875,2.24422,4.733659,far
9.89418,6.448162,3.73315,3.729228,7.798162,2.447627,14.693485,8.21402,near
1.732787,8.23315,13.91402,3.729228,4.348162,18.964502,4.279555,6.229555,far
0.974418,2.84422,4.652565,1.093315,0.974418,17.327875,1.676402,5.033659,near
8.548351,3.240077,1.424418,2.332787,13.243315,6.867196,7.432787,2.93145,near
10.91402,13.31402,9.346283,5.998162,10.31402,11.09418,2.927875,1.544348,far
6.148162,4.329228,2.632787,4.73145,11.817196,3.143485,10.198162,7.429555,near
2.126402,12.86402,15.41402,7.957366,9.448162,18.377875,6.326402,3.83138,far
9.59418,6.990077,6.32672,3.947627,3.493315,1.618451,12.117196,9.347627,near
1.093315,5.702565,7.798162,2.48145,10.04418,12.28315,1.093315,3.794348,near
17.367196,17.543485,9.567196,13.16402,8.98451,3.677875,13.61402,10.643485,far
4.526402,3.08138,2.333659,1.093315,10.73145,12.267196,3.347627,1.440077,near
10.19418,6.690077,7.048351,4.029228,2.593315,2.218451,11.217196,10.247627,near
9.529555,14.51402,14.777875,10.33451,3.47672,3.879228,10.79418,13.63315,far
18.677875,14.36402,12.13315,7.948162,2.447627,1.732787,14.543485,9.117196,far
4.657366,2.24422,7.58138,5.229228,1.088366,9.143485,7.929228,10.507366,near
6.898351,6.898351,6.898162,5.629555,3.59422,6.443485,10.479228,9.690077,near
15.377875,13.31402,2.03145,9.29418,6.429228,1.018451,11.817196,2.93138,far
15.41402,17.327875,10.048162,10.93451,3.298351,4.329228,15.443485,11.079228,far
1.282787,8.98315,13.467196,3.879228,5.098162,19.714502,5.029555,6.979555,far
12.979555,12.26402,5.393485,7.03315,10.048162,2.18145,12.26402,5.39418,far
1.79422,8.640077,13.493485,7.029228,3.08138,17.093485,4.883659,7.579555,far
5.790077,6.533659,9.08145,4.583659,1.04422,7.543315,11.96402,11.08315,near
8.927875,14.66402,13.48315,6.13451,12.242196,19.892196,4.952565,7.052565,far
0.92672,4.546283,7.802565,3.626402,1.67672,19.442196,3.044348,7.283659,near
7.132787,6.298162,4.198351,2.24422,9.279228,12.58315,3.046283,1.093315,near
2.402565,12.86402,13.277875,6.429228,0.868451,9.240077,4.352565,13.01402,far
19.142196,15.743485,5.83315,10.64418,4.352565,2.147627,16.727875,7.890077,far
17.177875,13.76402,2.09422,10.79418,5.829228,0.974418,12.117196,2.702565,far
1.238366,1.544348,3.152565,1.844348,4.076402,14.993485,3.08145,4.657366,near
5.548351,1.73138,0.547956,3.14422,9.529555,2.747627,10.63315,4.397627,near
8.929555,5.033659,1.97672,3.729228,7.49418,2.594348,11.679228,3.757366,near
10.33315,8.967196,2.746283,6.152565,11.53315,2.99422,9.307366,3.796283,far
4.733659,2.63145,1.67672,1.376402,18.827875,4.733659,3.452565,0.697956,near
9.88451,12.267196,12.117196,9.090077,1.732787,4.18315,10.648162,10.03315,far
14.36402,10.19418,1.376402,3.08138,13.943485,4.352565,2.24422,1.076402,far
12.267196,8.98315,2.332787,7.048351,10.590077,3.947627,10.877875,2.297627,far
3.197627,3.157366,5.48138,2.897627,1.526402,12.443485,4.629228,7.207366,near
7.397627,10.04418,8.51402,4.097627,16.133659,11.217196,1.882787,1.544348,far
3.647627,4.583659,8.940077,3.83145,0.345737,10.617196,6.379555,9.59418,near
1.093315,2.897627,3.082787,1.393315,3.979555,16.877875,1.018451,4.952565,near
1.543315,6.082787,9.679555,2.33145,2.297627,17.393485,1.376402,6.129228,near
18.227875,13.31402,5.183659,8.68315,19.03451,10.18451,5.23451,4.348162,far
6.748162,3.879228,3.62672,4.096283,10.433659,0.488366,11.23315,5.479555,near
4.207366,14.96402,15.077875,6.129228,1.64422,7.740077,4.733659,13.61402,far
13.76402,11.517196,3.879228,9.13451,10.427875,1.22672,12.267196,6.579228,far
9.73451,7.348351,2.39422,5.407366,8.54418,1.67672,13.029228,5.407366,near
1.274418,4.798162,10.64418,3.197627,1.997627,11.68315,3.143485,7.64418,near
11.38315,8.53451,2.297627,4.847627,17.327875,4.79418,5.333659,4.396283,far
11.81402,11.39418,7.590077,3.196283,21.814502,11.38315,2.597627,3.607366,far
12.71402,10.140077,5.557366,9.13451,19.442196,9.090077,3.907366,3.347627,far
9.13451,5.783659,5.698162,5.029555,1.546283,0.774008,14.843485,11.08315,near
17.327875,17.21402,11.543485,10.18315,6.496283,6.148162,16.493485,12.13315,far
0.974418,1.376402,5.183659,0.868451,2.857366,17.327875,1.397627,5.079228,near
6.240077,7.583659,10.13145,5.033659,1.957366,6.193315,13.31402,11.367196,near
6.86402,14.843485,12.86402,3.457366,1.94422,8.040077,9.977875,10.49418,far
11.98451,14.517196,12.117196,10.890077,2.54422,2.147627,13.348162,10.63315,far
3.02672,4.029228,6.598162,3.946283,1.526402,10.37672,5.03138,10.19418,near
12.28315,8.23451,4.329228,6.13315,14.629555,4.352565,2.032787,3.23138,far
3.748351,4.179228,4.282787,1.093315,14.102565,6.92672,5.39418,4.88138,near
3.879228,4.352565,4.879555,0.824418,15.244051,18.214502,0.154435,0.537923,near
4.052565,0.974418,1.22672,0.774008,14.217196,2.679228,4.629228,1.093315,near
13.46402,7.78315,1.376402,4.498162,11.53315,1.544348,6.88315,2.18145,far
9.690077,7.740077,5.36402,5.147627,16.583659,9.29418,3.23138,1.82672,far
19.442196,13.493485,5.329555,9.89418,1.88145,1.243315,14.177875,5.340077,far
0.614816,1.432787,3.279228,1.37672,7.61402,13.617196,3.08145,5.03138,near
11.51402,10.19418,7.290077,2.597627,20.492196,10.18315,2.146283,5.107366,far
14.66402,8.08451,2.482787,5.548162,14.993485,1.846283,4.18315,2.18145,far
13.617196,10.017196,2.297627,6.129228,15.86402,1.94422,7.929228,3.907366,far
3.496283,13.61402,13.61402,7.740077,4.352565,14.042196,10.48315,13.03315,far
3.346283,14.993485,15.293485,8.190077,1.22672,12.240077,5.398351,12.71402,far
9.43451,5.479555,7.798162,5.479555,2.747627,0.735257,16.16402,10.767196,near
5.998162,11.38315,13.617196,7.048351,1.22672,8.38315,6.148162,10.03451,far
6.690077,2.93145,0.488366,1.73145,11.38451,4.029228,9.417196,3.98145,near
2.18145,7.01402,15.893485,3.347627,5.829228,19.892196,2.332787,3.879228,far
3.457366,5.702565,9.58451,5.979228,0.868451,12.443485,6.23138,11.079228,near
3.879228,8.99418,16.043485,3.157366,6.579228,19.142196,2.297627,2.707366,far
4.247627,12.717196,17.693485,8.83451,5.829228,18.143485,6.898351,11.69418,far
11.36402,15.117196,11.23315,8.69418,1.093315,6.598351,12.11402,12.28451,far
3.679555,3.457366,6.794348,3.152565,0.868451,7.43138,10.507366,9.43315,near
11.23315,11.967196,4.733659,6.41402,15.593485,5.929555,7.01402,4.18451,far
6.679555,13.577875,15.56402,8.698351,1.093315,10.33315,6.752565,11.09418,far
4.629228,0.974418,1.22672,1.22672,13.91402,2.229228,4.179228,1.074008,near
12.829555,11.21402,3.743485,6.28315,9.89418,2.33145,10.61402,3.74418,far
8.68451,11.093485,11.53315,7.19418,1.093315,7.579555,7.343485,10.33451,far
10.04418,4.247627,2.63145,3.007366,10.198162,4.88138,7.317196,0.646283,near
6.92672,5.848162,6.448351,5.557366,3.607366,8.217196,9.68145,11.03138,near
7.948162,14.693485,15.56402,8.857366,2.032787,9.73315,11.08315,10.93315,far
4.052565,4.329228,4.029228,0.837923,15.38145,8.817196,2.698351,1.018451,near
10.93315,11.08315,2.276402,6.41402,12.53138,4.883659,5.640077,2.18145,far
13.03315,9.13315,6.090077,2.54422,22.226274,12.71402,1.093315,1.732787,far
10.93315,7.440077,3.457366,7.057366,7.19418,1.274418,15.279228,7.657366,near
15.26402,17.667196,8.398162,11.08451,4.948351,3.907366,16.193485,9.729228,far
12.44418,16.142196,15.267196,12.88315,4.879555,12.077875,11.548351,15.443485,far
6.77672,5.998162,6.598351,5.407366,3.757366,8.367196,9.53145,10.88138,near
1.076402,5.848162,8.53451,1.132787,1.093315,14.68315,0.943315,7.33451,near
5.83451,2.679228,2.93138,0.218145,17.327875,12.13315,2.144348,0.308138,near
4.63451,4.357366,1.94422,1.376402,22.714502,7.429555,2.597627,0.154435,near
4.357366,15.41402,15.527875,5.979228,1.88145,8.190077,4.583659,13.76402,far
3.148351,17.792196,13.793485,4.798162,9.892284,16.427875,1.544348,1.732787,far
7.129555,5.783659,2.69422,1.397627,11.633659,6.23145,1.63451,0.885257,near
15.827875,13.16402,1.94422,9.74418,6.579228,0.868451,11.367196,3.08138,far
2.24422,3.326402,5.629555,1.694348,4.352565,12.59418,2.84418,6.157366,near
13.317196,10.595784,1.94422,7.244348,15.117196,3.143485,5.852565,2.407366,far
5.38315,10.76402,12.007366,6.598162,2.99422,8.248162,5.967196,10.18451,far
1.94422,15.293485,15.977875,8.098351,4.329228,17.327875,5.446283,7.283659,far
2.594348,3.324008,8.940077,1.994348,0.397956,10.617196,4.879555,10.49418,near
6.148162,3.196283,1.82672,2.896283,11.633659,0.796283,9.43315,4.479228,near
3.23138,9.679555,14.817196,5.629555,5.698162,13.76402,2.707366,5.848162,far
15.567196,12.717196,6.983659,10.48451,19.343485,8.190077,5.633659,6.429228,far
2.99422,18.364502,16.277875,6.840077,5.68451,15.743485,2.746283,4.433659,far
2.702565,3.429228,3.429228,0.989835,14.03145,9.567196,1.348351,1.94422,near
2.257366,15.827875,16.877875,8.098351,4.03451,16.643485,4.546283,6.383659,far
11.23451,15.143485,12.86402,11.23315,1.732787,5.38315,13.31402,11.08315,far
3.88315,9.58315,9.148351,3.08138,11.18138,12.452565,0.943315,2.596283,far
7.376402,6.990077,2.329555,2.09422,10.993315,12.117196,2.182787,0.624008,near
1.732787,10.04418,15.143485,6.298351,1.64422,17.027875,6.383659,9.829555,far
8.243485,11.51402,11.102565,5.783659,10.94418,15.29418,3.797627,4.547627,far
3.68138,10.93315,13.76402,4.629228,1.074008,13.493485,5.783659,10.93315,far
7.648351,6.240077,0.679555,2.746283,12.643315,10.467196,3.832787,2.09422,near
13.943485,13.46402,7.957366,12.267196,7.01402,1.732787,14.067196,8.379228,far
0.568451,1.226402,3.279228,1.376402,10.91402,12.717196,0.974418,3.982787,near
13.61402,11.517196,3.879228,8.83451,10.727875,1.22672,12.267196,6.279228,far
0.74422,3.307366,7.03451,2.297627,1.37672,9.13315,4.507366,8.107366,near
12.077875,13.01402,11.033659,6.58451,17.192196,16.043485,2.529228,4.202565,far
1.724418,2.93145,6.690077,1.374008,4.507366,15.443485,0.547956,1.58145,near
6.898351,4.479228,3.879228,5.483659,10.767196,2.093485,11.548162,8.779555,near
11.667196,3.979555,4.357366,4.202565,6.148162,0.718451,15.56402,11.517196,near
1.97672,5.54422,9.390077,1.376402,1.676402,16.943485,0.435257,4.479228,near
13.807366,13.94418,8.993485,12.11402,5.63138,1.526402,14.040077,9.117196,far
14.843485,12.56402,3.56402,10.03315,9.390077,1.88145,15.977875,6.58315,far
4.648351,18.992196,15.293485,5.698162,12.292284,17.843485,1.22672,3.047627,far
10.48315,13.017196,5.183659,7.46402,15.58315,5.548162,8.06402,5.23451,far
10.93315,7.617196,1.544348,4.802565,12.13315,2.252565,7.357366,2.63138,far
3.496283,16.46402,14.843485,6.448351,8.68451,17.627875,6.148351,9.383659,far
8.543485,11.777875,10.33315,6.898351,6.89418,14.079228,2.876402,4.996283,far
2.72672,6.68138,12.88451,2.93138,4.329228,13.617196,1.093315,4.657366,near
2.548351,1.732787,4.329228,1.22672,3.117196,6.83145,7.617196,10.93315,near
16.167196,16.043485,13.467196,14.967196,7.502565,7.277875,13.76402,12.743485,far
1.376402,3.982787,8.83451,2.257366,1.543315,15.443485,3.89422,7.048351,near
11.217196,4.429555,4.807366,4.479228,5.629555,1.274418,15.41402,11.667196,near
9.88451,8.495784,9.89418,1.544348,13.017196,13.343485,1.124418,1.993315,far
4.247627,12.417196,18.293485,8.53451,4.329228,17.543485,7.048351,11.99418,far
1.376402,2.93138,5.848162,1.952565,2.744348,10.73138,6.307366,7.33315,near
13.493485,8.967196,2.03145,7.93451,9.14418,1.393315,14.23315,2.407366,far
9.13451,6.448162,5.998162,4.733659,1.544348,0.435257,14.843485,10.18315,near
11.252565,14.367196,18.077875,12.73451,4.34422,10.78315,11.68315,14.243485,far
3.044348,6.002565,9.58451,1.844348,6.23138,14.98315,0.868451,3.157366,near
13.729555,14.927875,7.943485,10.18315,7.198162,2.297627,14.38315,8.54418,far
2.147627,8.490077,12.717196,5.479555,3.53145,15.443485,2.42672,3.08138,far
17.327875,16.16402,11.093485,10.740077,5.146283,5.296283,17.843485,10.78315,far
2.18145,7.198351,11.967196,5.033659,1.432787,14.327875,8.08451,10.78451,far
5.479555,13.167196,14.96402,9.729228,3.08138,18.893485,10.883659,13.91402,far
3.457366,4.352565,13.798351,4.03451,0.645737,4.283659,14.993485,18.29418,near
3.832787,5.48145,8.248162,4.657366,1.739835,11.393485,5.829228,8.340077,near
12.893485,13.76402,9.752565,4.498351,16.79418,12.74418,2.18145,1.732787,far
1.882787,10.49418,15.593485,5.848351,1.844348,17.477875,6.833659,10.279555,far
1.147956,1.224008,4.03451,1.49422,2.257366,14.067196,4.629228,5.407366,near
1.732787,7.133659,9.683659,4.507366,1.433659,9.43315,3.429228,8.407366,near
11.915751,13.299232,9.822249,1.6951,14.242284,15.902333,1.387806,1.775074,far
4.076402,5.102565,5.998162,1.724418,5.593315,14.543485,0.868451,2.848162,near
3.579228,16.917196,16.193485,9.58315,6.748162,19.442196,11.68451,10.04418,far
8.53451,6.302565,4.28145,0.776402,18.14418,8.746283,0.218145,1.22672,near
3.77672,4.076402,6.148162,4.207366,4.16402,11.367196,6.53145,8.48138,near
6.148162,2.446283,1.543315,3.08145,7.48315,1.697627,10.33315,2.479555,near
8.83451,4.996283,1.376402,4.357366,8.402565,4.767196,6.232787,3.98145,near
2.78145,11.96402,11.68315,2.48138,1.142196,15.443485,1.844348,5.333659,far
3.907366,3.38138,3.690077,1.37672,12.944348,11.243485,2.18145,0.435257,near
6.898351,3.757366,4.348351,4.957366,4.352565,5.517196,12.14418,13.73138,near
3.98138,9.59418,10.767196,6.452565,6.233659,18.893485,3.047627,4.652565,far
2.33138,8.39418,15.443485,5.379228,1.882787,15.827875,4.357366,5.183659,far
4.132787,14.81402,16.18315,5.78138,3.476402,15.443485,5.147627,10.133659,far
