@relation data

@attribute 'RSSI LEFT_ORIGIN' numeric
@attribute 'RSSI MIDDLE_ORIGIN' numeric
@attribute 'RSSI RIGHT_ORIGIN' numeric
@attribute 'RSSI TRUNK_ORIGIN' numeric
@attribute class {near,far}

@data
1.42672,1.376402,2.94422,1.72672,near
5.779228,2.747627,3.74422,3.947627,near
2.32672,5.48138,9.68451,4.78138,far
2.18145,5.252565,7.798351,4.079228,far
3.576402,1.732787,0.647956,2.176402,near
3.14422,7.648162,11.54418,3.88138,far
2.247956,3.146283,3.246283,1.476402,near
4.479228,1.94422,0.547956,1.476402,near
6.14422,9.448162,6.148162,6.283659,far
10.340077,4.479228,3.432787,5.34422,far
10.38451,9.040077,4.78138,5.679228,far
1.62672,2.946283,6.998351,2.38145,near
1.676402,1.476402,3.34422,1.093315,near
1.376402,2.244348,3.68138,1.376402,near
1.32672,8.840077,9.48451,4.952565,far
4.08138,6.898351,7.098351,2.18145,far
3.38138,2.64422,5.579228,1.744348,near
2.746283,2.04422,1.644348,2.647627,near
2.14422,5.352565,6.079228,1.94422,far
2.98145,11.440077,10.140077,5.779555,far
0.774008,1.94422,2.293315,1.014816,near
2.52672,1.832787,0.888366,1.814816,near
4.179228,9.28451,6.898351,3.48138,far
9.18451,10.34418,3.146283,7.940077,far
0.947956,1.932787,2.38145,0.974008,near
1.644348,0.968451,0.244763,0.968451,near
1.093315,4.82672,5.344348,3.58138,near
3.738186,2.32672,1.808138,2.593315,near
1.093315,2.14422,4.08145,1.22672,near
7.979555,10.68451,3.444348,4.857366,far
1.22672,5.476402,5.679555,1.732787,near
4.04422,3.344348,1.32672,2.532787,near
1.074418,3.847627,3.844348,1.893315,near
7.58138,7.483659,3.457366,4.144348,far
1.174418,1.52672,4.08145,0.889835,near
3.68138,3.54422,1.174418,2.368451,near
1.576402,3.28138,7.198351,2.38145,far
10.498351,6.446283,1.832787,5.379228,far
6.805469,9.7959,5.157181,2.746283,near
0.947956,0.974418,2.144348,0.944763,near
4.457366,8.952565,9.848162,4.552565,far
5.997036,30.813803,17.327875,8.330888,far
7.840077,4.18138,1.544348,2.54422,far
3.979228,5.879555,6.248162,4.257366,far
3.18145,6.179228,11.940077,4.452565,far
12.13315,6.479555,2.132787,6.379555,far
4.58145,8.083659,11.78451,6.552565,far
7.798351,4.257366,1.544348,3.68145,near
1.62672,3.493315,7.879228,3.78145,near
3.346283,8.198351,8.198351,4.057366,far
3.447627,2.74422,3.72672,0.814816,near
1.644348,4.22672,4.257366,1.576402,near
0.789835,0.789835,1.94422,1.22672,near
5.214816,2.846283,2.04422,3.557366,near
5.479555,1.832787,0.747956,1.193315,near
4.883659,4.579228,3.72672,2.48145,near
2.42672,6.279555,8.68451,3.08138,far
5.157366,3.08138,0.868451,1.42672,near
0.974418,4.883659,7.498351,3.08138,far
1.94422,1.932787,0.989835,0.868451,near
8.448162,6.883659,2.132787,6.347627,far
1.093315,2.074418,3.244348,1.22672,near
5.58138,5.483659,5.879555,2.144348,far
4.452565,2.68145,4.44422,2.28145,near
3.644348,5.379228,8.148162,4.54422,far
7.557366,12.240077,11.03315,8.940077,far
2.944348,1.993315,0.488366,1.72672,near
3.457366,3.28145,5.04422,2.04422,near
2.946283,6.148162,9.198351,6.348162,far
1.94422,3.474008,5.547627,2.62672,near
3.28138,3.28138,6.046283,4.147627,near
11.53315,6.898351,5.98145,4.452565,far
2.547627,7.883659,11.18451,5.679555,far
5.779555,3.457366,3.246283,2.144348,near
13.68145,11.18451,6.148162,7.579228,far
0.868451,1.376402,2.18145,0.947956,near
2.28145,6.379555,10.84418,5.557366,far
4.579228,7.179555,9.94418,4.079228,far
2.28145,1.793315,3.444348,1.72672,near
1.093315,3.18138,5.846283,1.993315,near
3.047627,2.746283,1.32672,0.387923,near
2.28145,6.898351,6.898351,4.452565,far
1.189835,1.593315,3.044348,0.974418,near
9.840077,6.379228,1.544348,4.852565,far
4.38138,6.752565,5.052565,3.88138,far
2.947627,2.24422,3.22672,0.547956,near
10.93315,8.279555,4.88145,7.548162,far
1.093315,0.974418,1.644348,0.173279,near
10.78451,8.840077,3.28145,4.979228,far
4.452565,3.78138,1.644348,3.146283,near
9.279555,6.998351,7.379555,1.94422,far
9.94418,3.557366,4.079228,0.974418,near
1.574418,2.576402,4.847627,3.144348,near
8.152565,7.498351,1.576402,4.352565,far
6.148162,2.647627,1.293315,1.22672,near
4.079228,12.195784,10.14418,1.644348,far
6.848162,4.157366,1.476402,3.346283,far
3.28138,4.379228,6.879555,2.044348,far
1.376402,6.18138,10.38451,3.457366,far
2.847627,7.740077,8.540077,2.447627,far
5.483659,3.957366,1.544348,4.852565,far
0.547956,2.547627,2.74422,0.774008,near
2.746283,5.652565,9.740077,5.357366,far
6.898351,8.357366,5.432787,2.647627,far
0.097442,0.689835,1.544348,0.888366,near
9.640077,8.598351,4.257366,4.679228,far
6.279228,2.04422,1.074008,2.044348,near
11.33315,5.483659,2.14422,3.846283,far
5.879555,6.948162,3.046283,2.54422,far
2.132787,3.957366,6.952565,3.846283,far
7.498351,9.079555,5.979555,10.748162,far
1.068451,3.38145,4.957366,1.52672,near
0.787923,0.535257,1.544348,0.788366,near
1.94422,3.08145,4.883659,2.432787,far
8.348162,5.657366,2.376402,3.946283,far
3.446283,9.240077,9.340077,5.883659,far
0.814816,2.747627,5.346283,1.493315,near
1.22672,4.657366,6.948162,2.746283,far
4.952565,4.579228,1.376402,3.246283,near
13.14418,11.13315,3.48145,8.957366,far
2.38145,5.157366,7.279555,4.347627,far
3.674418,4.457366,2.24422,3.08138,near
3.08145,11.540077,10.240077,5.879555,far
1.876402,1.693315,0.814816,0.688366,near
0.614816,3.146283,3.78138,1.544348,near
1.544348,2.793315,7.179228,3.08145,near
1.22672,3.946283,7.998351,2.447627,near
4.552565,3.879228,1.52672,3.08138,near
5.983659,5.383659,1.193315,4.58145,near
12.157366,10.58451,7.048162,6.579228,far
4.347627,2.632787,1.376402,1.674418,near
4.938186,3.52672,2.48145,3.48138,near
5.679555,5.679555,1.093315,2.84422,far
5.883659,3.58145,1.376402,4.18145,near
3.946283,9.58451,7.348162,3.776402,far
5.757366,3.18145,5.852565,3.647627,near
2.746283,5.052565,5.779228,2.344348,far
2.647627,0.974418,3.657366,1.94422,near
5.383659,4.22672,3.18145,4.18138,near
4.78138,9.140077,6.548162,2.746283,far
0.714816,1.644348,3.08138,1.389835,near
10.48451,9.198351,3.957366,5.78138,far
2.932787,2.068451,1.093315,0.387923,near
1.32672,9.040077,9.68451,5.152565,far
12.983659,8.979555,6.44422,7.398351,far
8.640077,4.352565,9.448162,5.446283,near
5.28145,8.783659,12.48451,7.098351,far
4.632787,3.08138,2.746283,2.98145,near
2.28145,2.447627,1.94422,0.374628,near
12.14418,10.198351,2.48145,7.957366,far
3.657366,3.847627,3.946283,2.447627,near
0.435257,2.032787,3.28138,1.368451,near
11.33315,7.752565,2.447627,6.183659,far
3.346283,8.179228,10.948162,7.34422,far
2.38145,8.898351,8.898351,4.757366,far
1.732787,8.040077,8.88451,5.283659,far
6.379555,4.352565,1.52672,3.857366,far
0.774008,1.82672,3.746283,1.32672,near
4.657366,1.62672,0.814816,1.293315,near
4.28138,6.652565,4.952565,3.78138,far
6.352565,5.979555,1.844348,3.68138,far
8.598351,3.08138,1.544348,2.132787,near
4.147627,3.246283,1.376402,2.076402,near
3.18145,2.693315,4.344348,2.18145,near
4.14422,3.444348,1.093315,2.632787,near
1.22672,2.18145,5.679555,1.974418,near
11.23315,10.498351,6.157366,6.248162,far
8.298351,3.557366,1.544348,1.832787,near
4.057366,2.974418,2.52672,2.92672,near
5.879555,11.979555,8.879555,7.740077,far
0.614816,2.58145,3.44422,1.393315,near
3.146283,6.983659,11.94418,3.08138,far
8.540077,4.757366,1.644348,3.957366,far
4.257366,11.148162,14.13315,7.38138,far
6.183659,5.02672,3.98145,4.98138,near
1.876402,4.88138,8.398351,3.957366,far
10.798351,7.54422,1.844348,5.98138,near
0.974418,1.776402,2.18145,0.387923,near
3.08138,9.252565,10.44418,6.852565,far
10.079555,10.698351,6.548162,6.679555,far
3.08138,6.148162,7.740077,4.457366,far
3.08138,7.398351,9.679555,2.547627,far
2.18145,8.598351,9.84418,4.532787,far
7.957366,11.18451,8.398351,9.352565,far
1.32672,2.432787,4.18138,1.72672,near
1.744348,3.04422,3.246283,1.576402,near
4.883659,4.957366,3.346283,2.447627,near
2.944348,1.493315,0.647956,1.168451,near
5.352565,7.383659,8.48138,2.532787,far
5.779555,4.046283,1.32672,2.18145,near
0.435257,1.22672,1.644348,0.845737,near
3.576402,3.232787,3.047627,1.774008,near
2.52672,1.788366,2.48145,0.218145,near
11.78451,5.579555,1.476402,1.644348,far
11.857366,8.148162,2.18145,7.152565,far
2.24422,8.579555,9.74418,4.552565,far
12.098351,9.198351,4.48138,7.646283,far
1.544348,0.868451,0.274628,0.868451,near
4.58145,4.093315,5.744348,3.18138,near
0.387923,1.035257,1.114816,0.745737,near
5.579555,2.632787,0.774008,2.44422,near
4.144348,7.683659,9.48451,3.08138,far
1.544348,4.557366,7.179228,2.144348,near
2.493315,2.474418,2.52672,0.587923,near
6.548162,4.74422,7.148162,3.146283,near
6.652565,7.098351,9.78138,3.832787,far
14.76402,13.38451,5.879555,9.18451,far
1.844348,4.652565,8.740077,4.357366,far
5.479555,3.557366,10.248162,3.38138,near
2.946283,5.383659,7.298351,3.346283,far
5.879555,7.398351,3.146283,1.544348,far
1.676402,2.547627,4.883659,1.476402,near
1.82672,6.179555,8.548162,3.48138,far
4.48145,3.993315,5.644348,3.08138,near
6.898351,5.679555,5.78145,6.78138,near
2.846283,12.298351,12.33315,5.552565,far
4.244348,5.147627,3.38138,2.447627,near
1.074418,5.08138,5.352565,1.832787,near
2.18145,2.18145,5.183659,2.447627,near
2.54422,9.28451,11.24418,5.252565,far
10.298351,7.04422,1.832787,5.48138,near
1.476402,6.248162,10.44418,1.744348,far
1.376402,3.947627,4.94422,1.376402,near
7.048162,6.848162,3.08138,3.58138,far
1.093315,4.883659,7.398351,2.846283,near
1.068451,6.057366,6.648162,2.444348,near
5.979228,6.148162,5.579555,1.676402,far
1.676402,1.92672,2.074418,1.187923,near
4.646283,13.73315,7.840077,5.052565,far
1.876402,2.176402,6.848162,1.676402,near
5.38145,6.044348,4.276402,0.689835,near
1.52672,4.079228,5.879555,2.38145,far
8.740077,6.079555,2.88145,2.68145,far
3.457366,3.457366,5.74422,2.74422,near
2.747627,4.983659,8.68451,4.08138,far
8.68451,7.298351,5.652565,3.88138,far
2.746283,2.447627,2.376402,0.968451,near
2.18145,6.052565,10.140077,5.757366,far
4.557366,9.052565,9.948162,4.652565,far
6.148162,5.357366,1.576402,4.98138,far
4.08138,8.779555,10.08451,4.352565,far
0.435257,1.82672,3.346283,1.376402,near
13.48451,12.33315,4.779228,5.479555,far
4.779228,5.283659,0.614816,3.347627,near
3.74422,6.848162,7.740077,4.479228,far
6.657366,7.748162,10.08451,7.148162,far
5.979555,4.652565,1.544348,3.457366,far
6.979555,3.58138,7.298351,2.747627,near
8.979555,9.598351,6.348162,5.579555,far
4.857366,3.74422,0.874008,1.644348,near
0.547956,0.774008,2.24422,1.289835,near
3.657366,2.132787,1.174418,1.093315,near
11.03315,9.479555,2.746283,7.948162,far
3.857366,2.747627,0.488366,1.376402,near
1.932787,10.398351,11.598351,3.657366,far
2.746283,9.84418,9.28451,5.683659,far
3.146283,1.376402,1.744348,0.508138,near
11.88145,9.38451,4.552565,5.779228,far
2.746283,6.78138,10.298351,3.879228,far
10.14418,7.298351,3.38145,5.057366,far
4.752565,5.679555,0.974418,3.54422,far
5.476402,5.132787,1.94422,1.732787,near
4.88145,11.13315,9.58451,6.779555,far
4.379228,2.447627,1.493315,0.614816,near
0.868451,3.18145,4.757366,1.32672,near
4.046283,7.548162,5.552565,2.847627,far
11.04418,9.298351,7.698351,6.852565,far
10.93315,9.18451,3.08138,5.479555,far
3.18145,1.274418,1.093315,1.22672,near
8.68451,4.883659,2.18145,3.947627,far
2.647627,1.876402,0.614816,1.42672,near
1.376402,2.68145,4.844348,2.493315,near
1.944348,4.452565,7.840077,3.88138,far
9.98451,8.979555,5.779555,6.898351,far
10.040077,7.898351,1.544348,2.14422,far
1.093315,3.18138,5.252565,2.42672,near
3.757366,7.648162,9.84418,4.857366,far
8.579555,11.04418,6.679555,3.457366,far
7.979555,4.752565,1.544348,4.58138,far
4.547627,3.646283,1.744348,1.644348,near
4.179228,4.332787,2.746283,3.876402,near
8.68451,6.279555,2.747627,6.448162,far
4.744348,4.452565,2.846283,1.544348,near
0.789835,1.093315,2.88145,0.614816,near
5.183659,3.657366,1.732787,4.552565,far
2.18145,6.152565,10.240077,5.857366,far
2.544348,6.083659,8.279555,4.979228,far
2.48145,1.093315,2.28145,0.608138,near
3.08138,4.852565,7.098351,3.246283,far
1.544348,5.252565,8.040077,4.352565,far
10.18451,8.279555,1.94422,5.279228,far
4.452565,2.14422,0.968451,1.732787,near
10.28451,9.279555,3.557366,7.198351,far
0.968451,2.74422,6.648162,1.474418,near
6.057366,8.140077,7.098351,6.152565,far
8.88451,8.179555,1.776402,5.283659,far
1.94422,8.079555,10.08451,4.352565,far
3.557366,3.246283,0.689835,2.076402,near
1.093315,5.447627,8.68451,3.032787,far
3.08138,3.28138,7.546283,4.352565,near
4.78138,4.452565,1.193315,2.746283,near
4.18145,4.844348,3.076402,1.376402,near
4.679228,7.740077,10.74418,1.732787,far
2.344348,9.547627,12.68451,3.98138,far
2.032787,7.779555,11.23315,4.78145,far
5.479555,11.240077,11.63315,7.08138,far
5.579555,2.746283,1.22672,3.546283,near
4.579228,3.08138,4.347627,2.94422,near
1.544348,9.398351,9.94418,5.332787,far
8.157366,8.440077,6.748162,8.252565,far
2.18145,3.974008,4.744348,2.732787,near
10.148162,7.457366,3.58145,5.746283,far
1.72672,0.988366,2.232787,0.218145,near
7.698351,6.352565,3.147627,3.346283,far
10.48451,9.479555,3.757366,7.398351,far
2.876402,9.28451,7.948162,4.452565,far
2.98145,3.657366,4.352565,2.28145,near
3.28138,3.28138,6.746283,4.847627,near
6.548162,3.14422,1.732787,2.58145,near
8.298351,4.246283,1.976402,3.34422,far
2.444348,4.952565,7.740077,4.38138,far
8.68451,6.348162,1.544348,3.58138,far
2.746283,11.13315,8.140077,6.898351,far
1.832787,4.352565,6.898351,4.78138,far
3.979228,3.457366,0.435257,2.946283,near
0.868451,2.946283,3.879228,2.074008,near
8.78451,9.94418,2.746283,9.68451,far
3.457366,2.374418,1.92672,2.32672,near
0.614816,1.376402,2.78145,1.32672,near
9.88451,6.148162,7.698351,4.352565,far
5.979228,6.132787,3.457366,5.676402,near
1.22672,2.14422,6.148162,1.544348,near
4.332787,6.179555,9.179228,3.14422,far
2.647627,5.479555,10.048162,4.98138,far
5.457366,10.040077,10.93315,5.88138,far
3.78145,10.298351,10.298351,6.157366,far
2.18145,6.252565,10.340077,5.957366,far
3.046283,8.183659,8.140077,4.352565,far
5.083659,1.376402,0.218145,1.94422,near
2.747627,7.498351,7.498351,4.883659,far
9.08451,8.68451,6.898351,5.283659,far
7.740077,4.352565,8.548162,4.546283,near
1.093315,6.479555,7.398351,3.68138,far
8.657366,9.440077,6.748162,7.383659,far
2.946283,1.776402,1.544348,0.308138,near
2.746283,3.757366,6.383659,2.632787,near
8.798351,5.083659,4.157366,1.932787,far
0.194422,0.974418,3.08138,1.376402,near
3.457366,7.798351,9.840077,4.457366,far
3.657366,2.24422,0.435257,2.18145,near
4.452565,4.752565,8.68451,2.24422,far
9.840077,8.798351,4.457366,4.879228,far
5.979555,11.479555,8.332787,4.883659,far
0.789835,2.68145,3.247627,1.976402,near
3.657366,2.447627,3.147627,2.547627,near
5.18145,8.683659,12.38451,6.998351,far
8.68451,4.452565,2.232787,3.346283,near
4.079228,2.447627,0.974418,2.747627,near
10.179555,10.798351,6.648162,6.779555,far
1.147956,1.174418,2.344348,1.144763,near
1.376402,0.889835,0.218145,1.644348,near
9.098351,6.898351,1.94422,3.547627,far
5.179228,2.747627,4.947627,2.846283,near
3.746283,0.974418,0.774008,1.493315,near
10.240077,8.098351,1.744348,2.34422,far
1.544348,8.179555,8.548162,2.746283,far
4.444348,1.832787,0.868451,2.232787,near
3.08145,6.446283,10.64418,3.757366,far
2.232787,5.38145,7.683659,3.946283,near
9.74418,12.38451,8.240077,6.748162,far
3.98138,1.774418,0.547956,0.868451,near
1.22672,5.12672,5.644348,2.946283,near
2.18145,2.84422,3.674418,2.232787,near
4.074418,4.857366,2.64422,3.38138,near
3.879228,6.148162,5.057366,2.82672,far
0.789835,3.08145,4.657366,1.22672,near
2.18145,9.840077,6.898351,8.440077,far
3.08138,7.779555,9.08451,4.74422,far
3.347627,2.576402,1.147956,2.12672,near
2.946283,6.448162,4.452565,2.447627,far
1.093315,2.547627,2.544348,0.688366,near
2.647627,4.552565,5.279228,1.844348,far
8.240077,4.752565,9.048162,5.046283,near
3.04422,3.657366,6.079555,3.08138,far
5.014816,3.457366,2.746283,3.646283,near
2.847627,3.957366,4.883659,2.547627,near
4.038186,2.62672,2.108138,2.893315,near
8.040077,10.398351,6.348162,4.752565,far
1.744348,5.452565,8.240077,4.552565,far
1.932787,7.452565,9.040077,3.246283,far
3.32672,2.04422,0.614816,0.868451,near
9.68451,6.748162,2.24422,3.047627,far
3.94422,8.448162,11.43315,4.68138,far
2.58145,2.68145,2.68145,0.974418,near
4.68145,10.93315,9.38451,6.579555,far
12.08451,10.93315,4.952565,6.898351,far
2.946283,9.398351,10.598351,6.179555,far
1.42672,1.976402,4.046283,1.874418,near
1.776402,6.247627,9.38451,1.832787,far
1.114816,3.08138,2.18145,1.393315,near
3.12672,1.732787,0.868451,0.974418,near
8.54422,6.898351,5.252565,3.48138,far
0.345737,2.547627,2.447627,1.644348,near
1.94422,8.68451,7.198351,8.740077,far
3.08138,4.779228,12.267196,3.447627,far
3.447627,8.68451,12.03315,3.48138,far
5.579555,4.883659,1.476402,3.347627,far
2.14422,9.798351,12.04418,6.532787,far
1.22672,1.744348,3.18138,1.376402,near
5.279228,10.38451,7.898351,4.58138,far
10.78451,9.779555,3.979228,7.698351,far
2.18145,1.174418,1.376402,2.14422,near
1.476402,2.747627,6.752565,2.846283,far
0.244763,1.94422,3.657366,1.22672,near
4.246283,0.974418,1.074418,1.993315,near
8.68451,5.152565,1.94422,3.232787,far
10.98451,6.979555,5.246283,8.648162,far
2.447627,7.583659,10.88451,6.148162,far
3.046283,7.898351,7.898351,3.757366,far
1.732787,8.340077,8.698351,2.746283,far
10.640077,8.498351,1.94422,2.74422,far
2.447627,11.33315,8.340077,3.879228,far
9.18451,9.346283,3.446283,6.848162,far
1.62672,2.746283,3.879228,1.22672,near
4.257366,6.148162,9.68451,4.257366,far
8.598351,3.68138,1.22672,2.647627,far
9.140077,8.098351,3.757366,4.179228,far
6.148162,4.28138,3.879228,3.447627,near
3.28138,7.940077,8.040077,5.483659,far
1.376402,3.546283,4.357366,1.844348,near
5.744348,2.044348,1.274418,1.82672,near
5.552565,5.479555,1.376402,3.457366,far
6.479555,3.879228,1.62672,3.08138,far
1.544348,1.22672,3.979228,2.332787,near
0.647956,1.832787,3.08138,0.868451,near
2.64422,5.979555,8.240077,4.38138,far
3.032787,3.146283,7.398351,1.376402,far
9.28451,6.998351,7.098351,5.483659,far
8.298351,3.38138,1.42672,2.746283,far
6.28138,6.183659,5.283659,2.844348,far
5.452565,5.479555,1.376402,3.457366,far
2.22672,6.579555,8.948162,3.88138,far
0.989835,3.046283,3.457366,1.544348,near
6.148162,3.857366,1.293315,3.48138,far
1.193315,5.547627,8.68451,3.132787,far
10.58451,8.679555,2.24422,5.679228,far
0.868451,3.457366,4.552565,2.832787,near
5.283659,2.746283,1.093315,1.94422,near
4.38138,6.898351,7.398351,2.14422,far
5.479555,5.479555,1.644348,2.746283,far
0.774008,1.732787,2.332787,1.288366,near
3.747627,2.976402,1.547956,2.52672,near
4.657366,9.240077,10.93315,5.08138,far
7.083659,5.92672,4.88145,5.88138,near
13.657366,12.08451,6.148162,8.079228,far
2.18145,6.898351,9.94418,1.544348,far
0.535257,0.974008,1.744348,0.614816,near
2.044348,3.879228,6.548162,2.94422,far
2.447627,14.96402,8.148162,3.28138,far
1.476402,3.08138,6.279228,1.393315,near
1.576402,11.598351,9.68451,4.552565,far
0.874008,4.883659,6.044348,3.28138,near
13.040077,7.498351,1.576402,5.152565,far
3.04422,3.447627,2.193315,2.02672,near
2.38145,1.72672,0.614816,1.174418,near
7.679555,5.157366,1.093315,2.68145,near
6.148162,4.34422,6.748162,2.746283,near
1.944348,2.174008,4.247627,1.32672,near
8.68451,4.879228,1.544348,3.38138,far
6.479555,2.946283,1.22672,2.38145,near
3.08138,3.757366,8.146283,3.879228,near
6.748162,4.357366,5.683659,1.92672,far
1.932787,7.740077,8.88451,6.183659,far
1.293315,2.944348,4.647627,0.868451,near
7.083659,6.052565,1.876402,2.647627,far
5.183659,2.732787,8.840077,2.276402,near
7.198351,4.379228,1.72672,4.552565,far
3.046283,6.883659,11.84418,3.08138,far
8.198351,6.083659,2.04422,2.647627,far
0.687923,0.535257,0.614816,0.974008,near
1.544348,6.952565,8.540077,2.746283,far
9.340077,9.18451,6.379555,6.052565,far
10.93315,8.079555,4.68145,7.348162,far
3.946283,5.779228,8.279555,2.68145,far
3.48138,1.476402,2.18145,1.676402,near
3.28145,1.374418,1.193315,1.32672,near
5.979555,30.813803,13.567196,6.248162,far
1.193315,2.647627,2.644348,0.788366,near
10.74418,5.779555,2.376402,6.04422,far
3.14422,6.248162,8.68451,3.879228,far
3.944348,5.679228,8.448162,4.84422,far
0.588366,2.04422,2.846283,1.093315,near
7.357366,8.140077,6.248162,6.083659,far
2.547627,7.740077,12.53315,5.579555,far
4.179228,2.032787,3.146283,0.968451,near
11.598351,8.698351,3.98138,7.146283,far
9.28451,8.88451,1.644348,4.54422,far
4.352565,3.457366,2.044348,3.457366,near
0.488366,1.544348,1.832787,0.789835,near
6.998351,6.779555,6.148162,2.52672,far
5.815023,11.495784,10.56835,2.597475,far
0.914816,1.644348,2.447627,1.42672,near
4.057366,4.84422,6.148162,2.84422,near
6.948162,6.848162,1.644348,3.147627,far
2.176402,5.18138,8.698351,4.257366,far
3.146283,12.23315,8.240077,4.779228,far
6.879555,2.432787,0.689835,2.24422,near
1.544348,3.676402,8.240077,1.732787,near
0.488366,1.376402,3.879228,1.376402,near
2.447627,3.24422,4.074418,2.632787,near
0.588366,0.974008,2.132787,1.068451,near
6.848162,5.283659,1.732787,4.747627,far
2.144348,4.883659,9.84418,2.447627,far
5.679555,30.813803,12.967196,6.248162,far
10.357366,6.648162,2.846283,5.652565,far
3.044348,2.447627,2.18145,0.345737,near
3.457366,3.146283,0.889835,1.976402,near
7.398351,4.952565,1.32672,3.68138,far
2.746283,9.74418,9.18451,5.583659,far
5.779555,2.447627,0.547956,1.193315,near
6.148162,2.28145,1.22672,2.88145,near
9.298351,5.246283,2.14422,4.179228,far
11.23315,7.946283,2.332787,6.079555,far
9.840077,9.68451,6.879555,6.552565,far
2.344348,5.352565,6.879555,5.057366,far
7.798351,9.379555,6.279555,11.048162,far
3.046283,1.774418,1.32672,1.72672,near
1.62672,1.168451,0.868451,0.914816,near
1.62672,4.357366,6.648162,3.08138,far
4.98145,4.493315,6.144348,3.58138,near
8.479555,9.098351,13.93315,8.279555,far
1.376402,2.376402,4.24422,1.993315,near
4.679228,3.08138,4.447627,3.04422,near
6.648162,4.557366,1.82672,3.746283,far
1.42672,1.544348,3.247627,0.974418,near
3.932787,4.846283,4.552565,4.479228,near
2.68145,9.198351,9.198351,5.057366,far
2.64422,1.944348,1.074418,1.793315,near
2.18145,5.979555,12.267196,4.352565,far
4.74422,4.044348,0.868451,2.18145,near
9.240077,5.779228,1.832787,4.452565,far
4.552565,13.76402,8.440077,4.752565,far
2.547627,1.976402,1.074418,0.535257,near
1.744348,1.168451,0.488366,0.968451,near
11.38145,8.88451,4.157366,5.279228,far
10.557366,6.848162,3.046283,5.852565,far
5.452565,3.857366,4.92672,2.68145,near
4.179228,5.079228,7.798351,3.18145,far
4.179228,2.232787,1.193315,2.647627,near
1.932787,6.448162,6.898351,3.457366,far
8.257366,9.040077,6.348162,6.983659,far
7.798351,5.352565,1.72672,4.08138,far
5.479555,10.93315,9.079555,6.898351,far
1.376402,7.679228,11.24418,3.457366,far
2.04422,1.493315,1.074008,1.193315,near
1.376402,1.193315,0.614816,0.588366,near
3.879228,2.48145,4.84422,3.247627,near
10.74418,7.883659,6.957366,3.14422,far
6.898351,4.079228,2.847627,3.879228,near
0.535257,1.732787,2.68145,0.968451,near
6.148162,1.732787,7.840077,1.32672,near
3.08138,6.548162,8.140077,3.979228,far
5.383659,2.732787,1.693315,1.193315,near
3.046283,2.276402,1.376402,2.793315,near
2.58145,5.679555,7.432787,3.346283,far
9.848162,7.157366,3.28145,5.446283,far
3.979228,11.348162,12.848162,6.379555,far
0.435257,1.668451,2.44422,0.974008,near
7.298351,3.48138,1.732787,2.78145,far
6.448162,3.757366,1.376402,2.946283,far
2.647627,7.840077,9.74418,4.352565,far
0.689835,2.58145,3.147627,1.876402,near
2.02672,1.568451,0.488366,1.314816,near
4.357366,7.740077,8.140077,5.752565,far
9.240077,4.552565,10.048162,3.18138,near
5.779555,11.879555,8.779555,7.740077,far
1.92672,6.898351,10.040077,2.832787,far
1.868451,4.98145,5.679555,2.04422,near
1.093315,2.24422,6.879555,1.94422,near
3.857366,1.22672,0.535257,2.38145,near
8.248162,6.448162,2.332787,3.857366,far
0.868451,2.34422,5.579555,1.676402,near
0.588366,0.735257,1.94422,0.989835,near
8.157366,9.248162,11.58451,8.648162,far
9.78451,5.779555,4.046283,7.448162,far
4.146283,9.74418,7.548162,3.976402,far
2.54422,2.14422,1.644348,0.868451,near
1.376402,2.22672,3.28145,0.974418,near
9.398351,5.752565,2.746283,4.452565,far
1.644348,2.044348,1.82672,0.387923,near
0.914816,3.457366,3.757366,1.193315,near
3.557366,2.14422,0.689835,2.28145,near
2.144348,5.479555,10.04418,3.446283,far
1.744348,2.84422,2.293315,0.487923,near
9.998351,6.74422,2.44422,5.18138,near
1.093315,3.246283,3.957366,1.876402,near
1.844348,6.479555,9.74418,3.146283,far
1.074008,3.54422,5.48145,1.92672,near
0.874008,2.447627,2.447627,1.093315,near
10.340077,6.557366,1.732787,3.48138,far
8.540077,5.879555,2.68145,2.48145,far
10.93315,7.940077,5.08145,6.179555,far
5.179228,4.18138,3.14422,3.347627,near
4.679228,2.14422,0.408138,1.32672,near
2.132787,4.652565,6.998351,5.08138,far
4.757366,1.92672,3.48138,3.047627,near
6.348162,4.48138,3.979228,3.647627,near
0.874008,2.946283,4.179228,1.468451,near
0.689835,3.18138,2.447627,0.774008,near
3.676402,3.493315,2.614816,2.34422,near
1.94422,5.883659,7.398351,3.38138,far
1.293315,2.746283,5.279228,2.48145,near
1.732787,2.547627,5.879555,2.94422,near
1.293315,5.479555,7.848162,3.879228,far
2.989835,3.28138,4.552565,1.074418,near
7.252565,6.879228,3.032787,5.083659,near
4.379228,8.948162,10.448162,5.583659,far
3.58138,8.279555,9.58451,5.24422,far
0.547956,1.544348,2.447627,0.689835,near
0.435257,2.232787,3.047627,1.074418,near
1.393315,1.94422,6.898351,2.176402,near
2.138186,2.436054,0.555112,3.719356,near
10.44418,5.479555,2.076402,5.74422,far
1.544348,7.279228,10.84418,3.08138,far
6.579555,3.18138,6.898351,3.879228,near
8.357366,8.640077,6.948162,8.452565,far
0.373279,0.344763,1.744348,0.547956,near
4.752565,2.98145,4.74422,2.18145,near
6.348162,5.093315,3.74422,1.476402,near
1.376402,5.083659,9.28451,5.479555,far
