@relation data

@attribute 'RSSI LEFT_ORIGIN' numeric
@attribute 'RSSI MIDDLE_ORIGIN' numeric
@attribute 'RSSI RIGHT_ORIGIN' numeric
@attribute 'RSSI TRUNK_ORIGIN' numeric
@attribute class {lock,right,left,start,trunk,back}

@data
1.144763,2.796283,6.483659,3.357366,left
1.274008,0.535257,0.897956,0.077401,trunk
1.376402,4.379228,4.607366,0.585257,back
4.583659,3.28145,4.18138,5.279555,right
1.393315,3.457366,5.479555,2.18145,lock
1.364816,4.28138,4.88138,4.357366,lock
2.04422,0.538366,1.22672,1.224418,start
2.746283,4.029228,11.98315,3.98138,lock
4.352565,7.798351,8.68451,1.376402,lock
3.879228,5.126402,3.047627,4.04422,lock
1.882787,3.83145,2.876402,0.768451,back
3.883659,1.697627,1.43145,2.502565,right
2.43145,3.73138,4.326402,0.588366,back
0.585257,2.347627,6.329555,1.67672,left
1.426402,1.024418,0.485257,0.173279,trunk
0.387923,0.785257,0.789835,0.068984,trunk
0.387923,2.068451,2.59422,1.224418,left
1.343315,0.244422,0.974418,1.039835,start
0.874008,0.159331,0.689835,0.437923,start
0.268145,1.432787,2.18145,0.689835,left
2.094348,1.632787,4.783659,2.647627,left
1.318451,1.293315,1.57672,0.019442,trunk
0.964816,0.387923,0.774008,0.097442,trunk
4.097627,3.346283,7.798351,6.046283,lock
2.18145,7.133659,9.148162,5.679228,lock
0.824008,0.935257,1.097956,0.18764,trunk
0.974008,1.77672,4.229228,2.27672,left
0.689835,0.435257,1.074418,0.054796,trunk
4.73145,5.102565,4.479228,5.033659,lock
1.243315,3.23138,6.979555,2.27672,lock
1.535257,0.614816,1.22672,0.122672,trunk
2.144348,6.898162,1.544348,1.67672,lock
3.23138,4.802565,3.08138,1.124418,lock
1.22672,0.077401,1.289835,0.789835,start
0.774008,1.42672,3.879228,1.92672,left
1.826402,3.23138,7.648162,1.94422,lock
0.345737,6.079228,6.783659,0.976402,left
0.974008,0.218145,1.143315,0.488366,start
1.064816,0.485257,1.274008,0.154435,trunk
1.22672,0.437923,0.868451,0.222672,trunk
5.029228,3.58145,4.23138,5.096283,right
0.974418,0.374628,1.074418,0.387923,start
1.143315,1.907366,2.032787,0.918451,back
4.202565,2.193315,1.826402,2.93138,right
1.074418,0.13764,1.068451,0.614816,start
2.682787,0.918451,1.343315,0.061482,trunk
0.774008,0.435257,1.524008,0.168984,trunk
1.518451,0.697956,1.174418,0.547956,start
1.687923,2.796283,4.752565,2.09422,left
2.147627,1.62672,1.124418,1.32672,right
1.732787,5.379228,6.298162,1.544348,lock
5.979228,1.994348,1.376402,1.994348,lock
4.352565,9.690077,7.048162,3.907366,lock
3.796283,3.907366,6.898162,1.376402,lock
1.243315,2.48145,7.133659,3.757366,lock
2.032787,7.179228,8.340077,5.447627,lock
2.796283,3.207366,1.07672,1.594348,back
1.038366,1.69422,4.433659,2.48145,left
2.896283,2.39422,1.544348,1.544348,lock
2.896283,2.747627,4.629228,2.746283,lock
5.597627,4.329228,1.994348,3.879228,lock
1.22672,0.122672,0.874008,0.387923,start
1.37672,4.929228,4.952565,1.289835,back
1.68145,2.194348,2.59422,1.024418,back
4.652565,6.607366,9.152565,4.883659,lock
0.774008,0.435257,1.143315,0.323279,trunk
0.344763,0.918451,1.532787,0.847956,left
1.42672,2.207366,1.84422,1.068451,back
0.488366,3.43138,6.083659,2.68138,left
0.488366,3.297627,3.68138,0.614816,back
1.143315,0.345737,0.588366,0.122672,trunk
1.82672,3.457366,7.198351,5.379228,lock
2.332787,4.883659,4.502565,1.732787,lock
0.774008,0.358138,0.614816,0.043526,trunk
0.839835,0.597956,0.974418,0.118984,trunk
3.32672,5.183659,5.347627,2.52672,back
4.057366,4.029228,3.796283,3.98138,lock
1.882787,2.63145,2.426402,0.308138,back
2.18145,3.757366,9.74418,3.907366,lock
3.907366,3.796283,7.048351,3.646283,lock
2.929228,4.752565,3.807366,0.914816,back
0.839835,0.838366,1.143315,0.048837,trunk
0.614816,0.061482,0.764816,0.394763,start
2.39422,4.329228,2.746283,0.974418,lock
0.689835,0.345737,1.576402,1.224008,start
1.376402,0.194422,0.587923,0.204435,start
7.329228,3.68138,1.376402,2.447627,lock
1.374418,0.547956,1.343315,0.274628,trunk
3.879228,3.457366,0.974418,1.544348,lock
4.579228,2.546283,1.018451,2.53145,right
2.482787,2.09422,3.529555,0.539835,back
1.664816,0.061482,1.22672,0.435257,start
0.868451,0.154435,0.614816,0.485257,start
7.348162,3.796283,2.63145,2.447627,lock
1.093315,6.148162,6.898351,1.544348,lock
0.888366,3.279228,4.452565,0.943315,left
2.59422,3.146283,4.43138,1.326402,back
1.239835,4.296283,8.198351,3.58138,left
1.17672,3.396283,5.183659,1.074418,left
1.045737,0.154435,0.547956,0.435257,start
3.947627,5.933659,3.907366,1.37672,lock
1.024418,0.868451,1.174418,0.061482,trunk
1.018451,0.788366,0.714816,0.104796,trunk
0.868451,0.964816,1.093315,0.109331,trunk
0.597956,0.13764,0.974418,0.789835,start
0.789835,0.061482,0.488366,0.308138,start
2.447627,2.426402,0.968451,1.832787,right
0.324628,2.318451,3.007366,0.874008,left
0.789835,0.054796,1.643315,1.093315,start
2.63145,2.48145,1.124418,1.544348,lock
1.732787,2.947627,5.829555,2.657366,left
4.657366,4.957366,4.657366,4.507366,lock
0.424628,0.244763,0.308138,0.274628,start
1.43145,2.18145,2.79422,1.124418,back
5.483659,5.479555,5.033659,7.348162,lock
1.69422,3.329228,6.702565,1.546283,left
1.093315,0.194422,0.635257,0.468145,start
3.229228,5.479555,4.779555,1.08138,back
4.533659,3.846283,1.614816,3.294348,right
1.024418,1.274008,0.974418,0.030814,trunk
1.27672,0.173279,1.639835,1.414816,start
0.974008,0.244763,1.544348,0.547956,start
2.447627,6.898351,7.890077,3.83138,lock
2.896283,3.757366,1.994348,1.393315,lock
0.739835,0.218145,0.774008,0.345737,start
2.644763,2.846283,5.129228,3.44422,left
5.548162,3.13138,0.387923,2.33138,right
0.585257,0.173279,1.014816,0.387923,start
4.129228,3.076402,0.824008,2.732787,right
2.746283,2.24422,1.676402,2.42672,lock
4.279555,1.446283,1.644348,3.144348,right
1.37672,4.802565,10.49418,6.079555,lock
2.447627,1.226402,0.173279,0.774008,right
3.457366,2.33145,1.093315,1.376402,lock
5.257366,6.533659,1.526402,3.38138,lock
5.083659,3.93145,4.23138,6.148162,right
2.84422,2.932787,1.918451,1.424418,lock
1.32672,2.53145,6.890077,2.996283,left
6.898351,4.352565,5.102565,4.057366,lock
4.502565,2.48145,1.526402,2.24422,lock
0.664816,0.068984,0.868451,0.547956,start
3.23138,6.683659,8.698162,5.229228,lock
2.346283,3.347627,6.698162,3.33138,left
0.864816,0.468145,0.918451,0.345737,start
0.774008,0.487923,1.376402,0.13764,trunk
4.28138,6.148162,3.347627,3.757366,lock
0.714816,0.614816,0.614816,0.048837,trunk
2.18145,5.852565,5.702565,2.032787,lock
1.732787,4.096283,5.896283,1.168451,lock
5.383659,3.38138,0.774418,1.879228,right
2.447627,1.27672,0.758138,0.974418,right
0.585257,2.032787,3.946283,2.024418,lock
4.096283,3.176402,1.243315,2.54422,lock
3.08138,1.94422,1.22672,1.093315,lock
1.64422,1.826402,3.53138,0.774008,back
0.324628,2.147627,3.779228,1.376402,left
1.526402,4.952565,8.998351,2.276402,lock
1.168451,0.308138,0.974418,0.218145,trunk
0.774008,0.272672,0.974418,0.638366,start
2.08138,2.48138,2.246283,0.154435,back
0.897956,0.858138,0.974418,0.043526,trunk
7.198162,6.898162,8.929555,9.529555,lock
0.988366,1.49422,4.533659,2.58145,left
0.847956,0.077401,1.143315,0.218145,start
0.597956,0.159331,1.918451,0.747956,start
0.974418,0.294422,1.074418,0.437923,start
0.889835,3.097627,5.829555,2.547627,left
0.538366,0.504435,0.488366,0.194422,start
1.137923,3.129228,4.352565,1.94422,left
0.435257,0.218145,0.585257,0.054796,trunk
4.03145,4.129228,4.232787,1.87672,back
0.774008,3.647627,3.13138,1.174418,back
4.029228,3.607366,1.093315,2.18145,lock
0.974008,0.122672,0.974418,1.093315,start
3.982787,8.83451,7.048351,4.029228,lock
0.435257,1.437923,3.757366,1.376402,left
4.357366,5.633659,1.882787,3.879228,lock
1.99422,0.038792,1.193315,0.774008,start
5.107366,5.183659,1.976402,1.376402,lock
4.12672,6.929228,5.598351,3.23138,back
0.387923,2.818451,3.34422,0.774008,left
3.179228,3.429228,2.73138,0.824418,back
0.764816,0.009744,1.42672,0.588366,start
1.997627,1.782787,2.18138,0.838366,back
3.607366,1.782787,0.368451,1.682787,right
0.974418,3.68138,6.298162,3.757366,lock
3.179555,2.59422,0.687923,1.094348,right
2.23145,3.932787,6.479228,3.047627,left
1.243315,1.085257,1.343315,0.054796,trunk
5.479555,5.933659,2.33145,3.23145,lock
0.547956,3.53138,4.696283,1.243315,lock
4.652565,4.847627,2.144348,1.732787,lock
4.547627,2.332787,2.47672,3.38138,right
5.079228,4.28138,3.98145,4.957366,lock
4.202565,2.343315,1.976402,3.08138,right
0.847956,0.244422,1.293315,0.435257,start
2.73145,1.732787,2.652565,0.474628,back
0.974418,0.689835,0.664816,0.054796,trunk
0.324628,3.48145,5.440077,1.22672,left
0.974008,0.173279,1.27672,0.735257,start
6.579228,4.49422,4.802565,6.829555,lock
4.28138,4.546283,1.093315,3.879228,lock
3.08138,3.38138,1.22672,1.676402,lock
4.579228,4.479228,1.093315,2.18145,right
5.429228,4.146283,2.23145,3.08138,right
2.63145,2.314816,2.594348,1.544348,back
4.207366,4.352565,4.029228,4.883659,lock
1.694348,0.488366,1.62672,0.154435,trunk
2.347627,1.426402,0.294763,0.435257,right
0.689835,0.774008,0.868451,0.218145,trunk
3.496283,4.79422,1.093315,0.868451,lock
1.37672,3.982787,8.190077,5.78138,lock
4.329228,6.59422,1.376402,2.593315,lock
1.693315,6.829555,7.648351,3.23145,lock
2.43145,1.243315,0.558138,1.068451,right
1.64422,3.182787,5.579555,3.83138,left
3.497627,2.632787,1.27672,1.94422,right
2.182787,3.179228,3.58138,1.089835,back
1.093315,0.868451,1.224418,0.18764,trunk
0.614816,0.735257,1.418451,0.294422,trunk
2.047627,1.847627,1.732787,1.093315,back
1.376402,2.18145,3.53138,1.526402,lock
5.229228,6.626402,3.879228,5.483659,lock
3.607366,17.327875,21.814502,2.18145,lock
5.729228,3.457366,2.08138,4.746283,right
5.379228,4.246283,2.73138,3.579228,right
2.796283,4.248162,1.52672,1.543315,back
1.093315,0.017328,1.643315,0.614816,start
1.376402,3.307366,3.207366,1.397956,back
2.632787,2.48145,3.607366,1.376402,lock
6.148162,1.732787,1.732787,3.08138,lock
2.897627,1.526402,1.544348,2.182787,lock
0.647956,0.445737,0.488366,0.186845,trunk
3.08145,3.757366,3.08145,1.526402,lock
3.38145,3.496283,3.824418,1.67672,lock
0.345737,0.173279,0.764816,0.274628,start
0.939835,0.194422,1.193315,0.344422,start
0.614816,0.012267,0.868451,0.274628,start
1.024008,0.274628,1.243315,0.985257,start
4.029228,8.490077,5.479555,1.94422,lock
1.804435,2.632787,5.179228,2.48145,left
0.968451,0.194422,0.585257,0.435257,start
0.685257,0.13764,1.376402,0.435257,start
0.689835,0.13764,0.989835,0.545737,start
2.268145,3.426402,6.098162,3.63138,left
0.588366,0.488366,0.874008,0.048837,trunk
5.133659,2.096283,0.838366,2.77672,right
1.376402,1.27672,0.918451,0.697956,right
3.046283,4.646283,1.88145,2.138366,back
2.796283,2.232787,0.689835,0.739835,right
2.43145,2.396283,2.646283,0.639835,back
1.138366,1.27672,4.533659,2.746283,left
1.168451,0.218145,2.064816,0.435257,start
1.089835,0.968451,1.193315,0.193526,trunk
2.84422,9.28451,10.34418,6.829555,lock
1.644348,1.996283,3.507366,0.368145,back
1.318451,0.194422,1.424418,1.187923,start
3.43145,2.497627,1.27672,2.032787,right
2.444348,4.502565,8.340077,3.907366,lock
2.576402,3.457366,7.802565,2.93145,lock
1.376402,0.054796,1.22672,0.387923,start
0.688366,0.473279,1.426402,1.074008,start
2.896283,3.08138,3.08138,5.483659,lock
0.847956,4.346283,5.898162,0.993315,left
4.329228,8.248351,2.747627,4.802565,lock
1.882787,3.496283,7.890077,3.44422,lock
3.329228,5.679555,4.779555,3.296283,back
3.679555,1.832787,0.943315,2.63145,right
0.774008,0.274628,1.139835,0.194422,start
1.093315,5.829228,7.198351,1.826402,lock
1.074418,3.433659,6.707366,0.974418,back
2.23145,4.496283,7.379228,4.202565,left
0.874008,0.688366,0.897956,0.030814,trunk
1.324418,0.274628,1.424418,0.787923,start
1.093315,5.257366,4.029228,2.747627,lock
2.09422,4.057366,11.23315,4.057366,lock
0.964816,0.054796,0.989835,0.764816,start
1.293315,2.98138,3.629228,0.435257,back
0.974418,0.324628,0.597956,0.608138,start
0.924008,0.054796,1.074418,0.308138,start
0.714816,0.109331,0.739835,0.637923,start
2.896283,5.033659,7.048162,3.879228,lock
0.689835,4.352565,7.498351,3.347627,lock
0.864816,0.054796,1.074008,0.547956,start
0.345737,4.052565,6.290077,1.42672,left
8.098351,6.679555,5.857366,6.898351,lock
1.093315,0.18764,1.274008,0.968451,start
2.93145,3.047627,1.732787,1.67672,lock
1.093315,2.48145,4.546283,2.447627,lock
2.032787,9.13451,13.948162,4.657366,lock
0.824008,0.638366,0.847956,0.061482,trunk
0.614816,2.397627,4.629228,2.294348,left
2.744348,6.457366,7.948351,1.544348,lock
4.802565,3.457366,1.526402,2.597627,lock
2.024418,4.479555,4.097627,1.544348,back
0.868451,0.173279,0.689835,0.864816,start
0.793315,2.243315,4.08145,1.174418,left
2.33145,5.229228,6.148162,2.746283,lock
0.924008,2.23145,4.029228,1.724418,left
1.993315,5.333659,9.73451,5.147627,lock
3.496283,5.479555,2.33145,2.276402,lock
1.32672,0.173279,0.774008,0.435257,start
0.974418,0.218145,1.564816,0.868451,start
4.952565,1.97672,1.724418,2.12672,lock
4.929228,5.702565,3.68138,3.98138,lock
3.23138,3.496283,2.18145,3.879228,lock
4.657366,4.629228,4.396283,4.58138,lock
1.22672,3.596283,5.383659,0.943315,left
0.547956,3.946283,6.683659,1.544348,lock
4.329228,3.046283,0.774008,2.28145,right
2.596283,3.457366,1.02672,1.418451,back
3.129228,3.229228,3.13138,0.614816,back
1.243315,0.308138,0.874008,0.435257,start
0.839835,0.209331,1.093315,0.495737,start
1.697627,4.402565,4.057366,1.544348,back
0.614816,1.643315,3.18145,1.774418,left
4.329228,2.896283,1.826402,1.22672,lock
3.929228,5.08138,4.679555,2.18145,back
4.779228,6.448162,5.679228,3.196283,lock
1.22672,1.593315,1.393315,0.122672,trunk
2.656071,6.061616,2.134004,0.294734,back
2.387923,3.929228,6.852565,2.446283,left
4.779555,2.996283,2.78138,4.094348,right
1.364816,0.244763,0.968451,0.847956,start
0.889835,4.83145,7.240077,2.726402,left
3.983659,2.697627,0.774008,1.47672,right
5.083659,3.78145,4.08138,5.848162,right
0.488366,0.061482,1.018451,0.597956,start
5.107366,4.029228,1.544348,2.444348,lock
2.297627,1.076402,0.445737,0.976402,right
1.368145,1.476402,4.148162,2.144348,left
4.002565,2.23145,0.635257,2.08145,right
0.689835,0.488366,0.864816,0.13764,trunk
0.693315,5.679228,7.283659,1.457366,left
3.157366,2.88138,1.343315,0.435257,back
1.193315,3.546283,5.333659,0.893315,left
1.639835,3.697627,6.579555,2.397627,left
3.23138,7.429555,9.448162,4.179228,lock
1.193315,3.257366,3.607366,1.347956,back
1.143315,0.368145,1.594348,0.697956,start
2.247627,1.176402,0.395737,1.076402,right
1.42672,3.376402,2.98138,0.274628,back
1.093315,0.154435,1.547956,0.394763,start
3.457366,2.897627,4.19422,0.764816,lock
3.907366,3.046283,4.13138,4.997627,lock
2.744348,5.679228,6.752565,4.329228,lock
1.494348,4.079555,3.179555,0.374008,left
0.689835,0.194422,0.614816,0.488366,start
6.598162,4.883659,1.22672,3.38138,lock
4.22672,5.529228,5.079555,2.28138,back
3.757366,3.457366,3.14422,3.89422,lock
1.018451,0.173279,0.689835,0.538366,start
1.143315,0.127401,0.635257,0.244763,start
1.039835,0.294422,0.889835,0.738366,start
0.789835,0.048837,0.939835,0.354435,start
0.839835,2.482787,3.047627,1.94422,lock
1.687923,0.218145,0.974418,0.838366,start
2.18145,5.779555,4.502565,1.22672,lock
1.644763,2.27672,5.183659,2.72672,left
2.446283,3.447627,6.348162,2.98138,left
1.88145,2.094348,2.49422,0.985257,back
3.347627,1.976402,1.22672,1.94422,lock
1.37672,5.202565,5.579228,0.932787,left
2.33145,6.079555,8.340077,3.879228,lock
1.732787,3.879228,4.352565,1.376402,lock
3.879228,5.13138,4.879555,2.18145,back
4.502565,4.357366,2.18145,4.929228,lock
6.08138,3.757366,9.748351,3.08138,lock
1.37672,5.333659,8.68451,3.647627,lock
6.148162,7.648162,10.93315,4.883659,lock
1.544348,3.08138,5.529555,4.08138,left
0.597956,0.308138,0.789835,0.122672,trunk
2.896283,4.19422,0.974418,2.09422,lock
0.974418,0.13764,0.789835,0.308138,start
1.144348,3.38145,6.948162,3.43138,left
1.22672,4.802565,6.53138,5.079228,lock
1.068451,0.154435,0.974418,1.224418,start
2.19422,3.13145,3.226402,0.154435,back
3.08138,5.552565,1.37672,2.18145,lock
0.847956,0.273279,1.22672,0.868451,start
0.358138,2.63145,7.140077,1.57672,left
5.407366,6.683659,1.676402,3.53138,lock
0.774008,1.94422,6.079555,1.724418,lock
2.774418,4.852565,5.229228,1.544348,back
2.779228,3.479555,3.329555,0.874008,back
1.732787,7.502565,6.148162,1.994348,lock
2.657366,1.22672,0.061482,0.882787,right
1.214816,0.247442,1.093315,0.697956,start
1.374418,4.783659,5.957366,1.27672,back
0.864816,0.13764,0.714816,0.437923,start
6.852565,4.33138,2.274418,4.13138,right
0.689835,2.744348,3.457366,1.94422,lock
1.58138,2.78138,2.597627,1.024008,back
1.089835,0.458138,1.293315,0.218145,start
1.274418,4.67672,7.279228,2.44422,left
1.424418,0.168984,1.243315,0.485257,start
3.232787,4.246283,3.682787,2.294348,lock
2.33145,3.59422,3.302565,0.764816,back
0.535257,0.487923,0.387923,0.194422,trunk
3.152565,0.824008,0.308138,1.42672,right
3.879228,2.746283,2.032787,3.53138,lock
3.346283,3.326402,0.824008,1.374008,right
0.868451,3.53145,5.333659,2.597627,lock
0.868451,0.172672,1.143315,0.435257,start
3.23138,9.533659,7.740077,1.376402,lock
1.093315,9.74418,5.102565,1.732787,lock
0.435257,2.247627,3.532787,2.032787,left
2.774418,5.229555,4.847627,2.294348,back
3.479555,1.426402,0.308138,1.144348,right
0.714816,3.18138,6.148162,2.796283,left
1.389835,0.218145,1.143315,0.689835,start
4.652565,6.002565,7.740077,5.479555,lock
3.382787,4.396283,3.457366,2.444348,lock
2.082787,2.747627,5.802565,2.447627,left
0.497956,3.607366,6.048162,2.28138,left
4.952565,3.33138,0.689835,2.27672,right
1.94422,4.329228,8.329555,3.457366,lock
1.22672,3.647627,3.08138,3.53138,lock
2.447627,2.39422,3.38145,5.03145,lock
5.597627,2.447627,1.376402,2.276402,lock
0.614816,0.395737,1.014816,0.068984,trunk
1.074418,0.172672,0.345737,0.835257,start
2.09422,4.329228,7.048162,3.38138,lock
0.774008,0.488366,1.376402,0.086845,trunk
1.093315,0.989835,1.718451,0.077401,trunk
1.735257,1.364816,1.285257,0.054796,trunk
0.488366,2.93145,4.657366,1.093315,lock
4.479228,3.129228,0.974418,1.343315,right
1.544348,7.048162,7.648162,5.933659,lock
1.732787,6.379555,4.73138,1.544348,lock
5.533659,4.226402,2.143315,4.182787,right
7.28138,3.757366,4.807366,6.307366,lock
1.22672,4.329228,5.229228,2.39422,lock
2.447627,2.447627,1.376402,1.02672,back
3.83145,3.947627,1.732787,1.093315,lock
2.597627,5.296283,9.598162,5.933659,lock
3.646283,4.73145,7.498351,3.53138,lock
3.647627,2.54422,2.18145,2.12672,lock
0.839835,4.179228,5.629555,1.093315,lock
3.646283,5.783659,7.798162,4.329228,lock
3.397627,2.54422,3.13138,3.996283,right
1.376402,5.629555,8.098351,3.68145,lock
1.189835,0.122672,1.097956,0.387923,start
0.585257,0.038792,1.243315,0.458138,start
1.37672,2.182787,5.183659,3.197627,lock
2.082787,1.544348,1.676402,0.098837,trunk
0.358138,0.218145,0.685257,0.204435,start
2.13145,1.093315,3.08138,2.23145,left
2.447627,5.783659,11.98315,6.457366,lock
1.318451,0.061482,0.764816,0.358138,start
3.407366,4.698162,1.093315,0.614816,back
2.746283,4.88145,2.78145,2.447627,lock
0.597956,0.588366,0.689835,0.097442,trunk
5.102565,2.746283,3.98138,3.08138,lock
0.689835,0.308138,0.824008,0.109331,trunk
1.243315,0.021815,0.989835,0.435257,start
1.89422,3.529228,6.902565,1.746283,left
1.544348,3.607366,7.798162,4.507366,lock
1.47672,1.726402,3.157366,1.632787,left
5.183659,8.698162,1.94422,4.883659,lock
1.843315,3.046283,5.252565,4.652565,lock
1.274418,4.352565,5.779555,4.352565,lock
1.193315,0.061482,1.243315,1.074418,start
0.782787,2.647627,5.379555,2.397627,left
2.482787,5.102565,10.79418,6.602565,lock
3.274418,6.252565,5.307366,2.347627,back
8.68451,5.779555,7.729555,8.329555,lock
2.638366,2.496283,7.148351,4.196283,left
1.676402,2.87672,5.783659,2.747627,lock
2.746283,2.24422,1.544348,1.67672,lock
1.543315,0.218145,1.393315,0.595737,start
0.387923,1.897627,4.129228,1.544348,left
0.689835,1.376402,1.22672,0.024476,trunk
3.196283,3.457366,1.22672,3.343315,lock
0.048837,1.53138,3.596283,1.294348,left
0.308138,2.218451,2.907366,0.774008,left
2.779228,2.03145,1.996283,3.457366,right
1.882787,8.68451,9.448351,2.932787,lock
3.457366,3.646283,1.22672,1.22672,lock
0.839835,0.118984,0.739835,0.358138,start
0.547956,2.597627,3.757366,2.747627,lock
2.18145,4.883659,2.746283,1.544348,lock
2.426402,2.78145,6.383659,3.08145,lock
3.457366,4.057366,3.53145,4.029228,lock
0.547956,3.329555,2.647627,0.795737,left
1.22672,0.012267,1.093315,0.387923,start
0.797956,0.077401,0.968451,0.597956,start
0.764816,0.524628,0.697956,0.043526,trunk
1.82672,2.447627,6.529555,3.28145,left
1.376402,3.347627,6.598162,3.497627,lock
4.883659,5.707366,1.694348,5.633659,lock
3.846283,2.597627,1.024418,0.987923,right
5.579555,2.896283,2.064816,3.63145,right
2.22672,5.629228,5.802565,2.139835,back
0.874008,3.197627,3.346283,0.874418,back
1.22672,4.13138,7.879555,3.17672,lock
4.502565,5.752565,2.647627,2.032787,back
6.079555,4.957366,3.176402,6.898351,lock
3.38138,3.394348,1.544348,1.174008,back
5.729555,3.046283,2.214816,3.78145,right
4.352565,7.648162,8.398351,6.983659,lock
0.387923,0.18764,0.824008,0.437923,start
9.448162,6.898351,1.22672,7.198351,lock
0.689835,0.109331,1.024418,0.387923,start
4.302565,3.702565,1.732787,1.557366,right
3.833659,2.179228,0.643315,2.282787,right
0.558138,2.268451,3.146283,0.547956,left
1.468451,0.518145,0.689835,0.587923,start
1.376402,0.218145,1.424418,0.614816,start
2.63145,3.347627,3.644348,1.22672,lock
3.452565,3.03138,0.774008,1.17672,right
0.824008,0.218145,1.093315,0.724628,start
1.093315,0.244763,0.739835,0.664816,start
1.84422,2.533659,1.12672,0.614816,back
1.81736,2.341157,0.5747,2.394392,right
3.733659,3.63138,1.274418,1.47672,right
0.689835,0.244763,0.739835,0.387923,start
1.53138,2.73138,2.547627,0.974008,back
1.193315,0.274628,0.689835,0.689835,start
1.32672,2.176402,3.597627,1.732787,left
1.643315,2.397627,2.996283,0.614816,back
2.29422,3.53145,3.026402,0.274628,back
2.18145,2.947627,3.43138,0.864816,back
2.897627,1.426402,1.526402,0.689835,back
1.276402,1.644348,8.660347,1.872904,left
4.007366,2.729228,0.885257,1.093315,right
4.352565,7.740077,1.94422,1.376402,lock
1.776402,2.447627,2.896283,0.774628,back
0.485257,2.147627,3.582787,2.082787,left
1.226402,3.396283,4.879555,3.13138,left
5.329555,2.796283,2.746283,4.28145,right
2.54422,3.74422,7.279555,2.896283,lock
1.124418,0.274628,1.343315,0.689835,start
2.58145,2.057366,3.729228,0.685257,back
0.974418,4.04422,10.04418,4.352565,lock
3.257366,4.93138,5.307366,1.876402,back
0.458138,3.729228,7.079228,2.746283,left
1.093315,5.379228,8.848162,1.376402,lock
1.243315,3.879228,6.898351,2.032787,lock
0.614816,0.136845,0.868451,0.274628,start
3.829228,6.702565,3.957366,1.696283,back
2.746283,3.496283,2.126402,2.746283,lock
1.94422,6.148162,7.348162,7.048351,lock
0.974418,3.08138,6.898351,4.883659,lock
0.924008,1.94422,3.907366,1.37672,lock
2.33145,3.757366,6.148162,5.102565,lock
0.918451,3.33138,3.502565,1.247956,left
0.824008,0.173279,1.193315,0.535257,start
0.974418,5.18145,7.590077,2.08145,left
5.297627,2.947627,2.17672,4.13138,right
0.868451,0.13764,0.647956,0.585257,start
2.18145,1.27672,3.08138,2.447627,left
2.094348,4.452565,7.398162,1.996283,left
3.524418,6.502565,5.257366,2.597627,back
5.552565,3.18138,2.697627,3.53138,right
4.652565,2.932787,1.22672,3.89422,lock
4.13138,6.752565,4.652565,1.52672,lock
3.382787,3.952565,1.376402,1.59422,back
1.074418,0.387923,0.714816,0.273279,trunk
3.607366,1.84422,1.326402,0.839835,right
0.885257,0.689835,1.514816,0.244763,trunk
1.535257,2.38145,5.798162,2.47672,left
1.94422,0.043526,1.193315,0.824008,start
0.061482,1.73138,3.646283,1.494348,left
2.382787,2.14422,3.579555,0.589835,back
4.152565,3.28138,0.743315,1.32672,right
1.093315,0.109331,0.664816,0.387923,start
0.918451,0.774008,1.193315,0.127401,trunk
5.133659,4.13138,1.318451,2.87672,right
0.739835,3.446283,7.648351,3.18138,left
1.093315,0.344763,0.774008,0.435257,start
1.324418,4.57672,7.329228,2.447627,left
5.779555,3.046283,1.888366,3.37672,right
0.818451,3.38138,3.552565,1.297956,left
0.547956,0.547956,1.124418,0.188792,trunk
0.387923,0.294763,0.939835,0.043526,trunk
1.882787,5.033659,10.93315,3.879228,lock
0.774008,0.008685,1.77672,0.485257,start
0.345737,1.626402,1.98145,0.688366,left
3.557366,1.94422,1.126402,0.939835,right
0.974418,3.879228,6.729228,2.54422,lock
2.676402,3.096283,1.424418,0.588366,back
0.639835,2.132787,3.707366,2.044348,left
2.997627,2.54422,3.452565,0.638366,back
2.079228,2.957366,3.379228,1.018451,back
0.485257,0.739835,1.035257,0.068984,trunk
0.974418,0.154435,0.387923,0.635257,start
3.707366,2.729228,0.435257,1.27672,right
3.557366,2.48138,4.58138,4.479228,right
1.882787,4.029228,4.802565,2.18145,lock
0.774008,0.387923,0.614816,0.13764,trunk
0.864816,0.010933,0.764816,0.458138,start
4.057366,7.048351,8.68451,2.593315,lock
6.383659,4.952565,2.896283,2.447627,lock
3.38145,3.879228,3.047627,3.457366,lock
4.152565,3.28138,0.718451,1.22672,right
0.739835,0.054796,1.593315,1.074418,start
1.074418,0.054796,0.918451,0.814816,start
2.547627,2.22672,3.479228,0.939835,back
1.732787,2.297627,0.488366,1.94422,right
0.774008,0.488366,1.894348,0.322672,trunk
0.774008,2.182787,2.747627,1.94422,lock
1.676402,0.48764,1.393315,0.624628,start
1.474418,2.48145,5.610347,1.546283,left
1.093315,1.844348,3.83138,1.826402,lock
1.093315,0.204435,0.974418,0.547956,start
0.308138,1.732787,3.882787,2.382787,left
1.524008,0.387923,0.714816,0.274628,start
0.535257,0.173279,0.964816,0.435257,start
0.485257,0.345737,0.939835,0.024476,trunk
1.376402,8.790077,6.898351,3.196283,lock
6.383659,4.352565,1.94422,3.347627,lock
1.676402,7.198162,11.53315,4.883659,lock
4.457366,3.68138,4.28138,5.433659,right
0.547956,0.13764,1.22672,0.435257,start
